booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests;prize_per_nigth
790;NF Hotel;1;12;17;16-04-2022;28-04-2022;28;0;1;3;0;0;BB;Cambodia;Corporate;0;0;B;0;Refundable;240;No Contract (Single);0;1;22.5
791;NF Hotel;1;14;17;16-04-2022;30-04-2022;30;1;0;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;14;Contract (Single);0;1;20.0
792;NF Hotel;0;33;20;16-04-2022;19-05-2022;19;0;2;2;0;0;SC;Vietnam;Direct;1;0;A;0;No Deposit;40;Contract (Single);0;0;20.0
793;NF Hotel;0;2;16;17-04-2022;19-04-2022;19;0;4;3;0;0;BB;Australia;Corporate;0;0;B;0;No Deposit;28;Contract (Single);0;2;22.5
794;NF Hotel;0;4;16;17-04-2022;21-04-2022;21;2;3;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
795;NF Hotel;0;5;16;17-04-2022;22-04-2022;22;2;1;4;1;0;SC;Japan;Direct;0;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
796;NF Hotel;0;6;16;17-04-2022;23-04-2022;23;1;0;3;0;0;SC;Other;Corporate;0;0;B;0;No Deposit;0;No Contract (Group);0;0;22.5
797;NF Hotel;0;17;18;17-04-2022;04-05-2022;4;0;1;2;0;0;BB;Germany;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
798;NF Hotel;1;23;19;17-04-2022;10-05-2022;10;0;4;4;0;0;FB;Japan;Offline TA/TO;0;0;B;0;Refundable;240;No Contract (Group);0;0;23.75
799;NF Hotel;1;39;21;17-04-2022;26-05-2022;26;0;2;4;0;0;HB;Australia;Online TA;0;0;B;1;No Deposit;0;No Contract (Single);0;2;25.0
800;NF Hotel;0;14;18;18-04-2022;02-05-2022;2;2;5;1;0;0;BB;Cambodia;Complementary;0;0;A;0;No Deposit;0;No Contract (Single);0;0;0.0
801;NF Hotel;0;17;18;18-04-2022;05-05-2022;5;0;1;3;0;0;BB;France;Offline TA/TO;0;0;A;1;No Deposit;0;No Contract (Single);0;0;19.0
802;NF Hotel;1;1;16;19-04-2022;20-04-2022;20;0;3;2;0;0;HB;South Korea;Direct;0;0;A;0;No Deposit;14;No Contract (Group);0;0;20.0
803;NF Hotel;1;1;16;19-04-2022;20-04-2022;20;0;1;1;0;0;SC;Singapore;Corporate;0;0;A;0;No Deposit;240;No Contract (Single);0;2;18.0
804;NF Hotel;0;1;16;19-04-2022;20-04-2022;20;0;1;2;0;0;BB;Cambodia;Groups;0;0;A;0;No Deposit;28;Group Contract;0;1;18.0
805;NF Hotel;0;2;16;19-04-2022;21-04-2022;21;2;3;2;0;0;HB;United States;Online TA;0;0;A;1;No Deposit;0;No Contract (Single);0;0;20.0
806;NF Hotel;1;9;17;19-04-2022;28-04-2022;28;0;1;2;0;0;SC;Cambodia;Direct;0;0;B;0;No Deposit;14;No Contract (Single);0;1;25.0
807;NF Hotel;0;18;18;19-04-2022;07-05-2022;7;2;2;1;0;0;SC;Australia;Direct;0;0;A;1;No Deposit;240;No Contract (Group);0;0;20.0
808;NF Hotel;0;0;16;20-04-2022;20-04-2022;20;2;3;0;0;0;BB;Cambodia;Complementary;0;0;B;0;No Deposit;40;No Contract (Single);1;2;0.0
809;NF Hotel;1;1;16;20-04-2022;21-04-2022;21;0;1;2;0;0;BB;Cambodia;Corporate;0;0;A;1;No Deposit;0;No Contract (Group);0;0;18.0
810;NF Hotel;0;8;17;20-04-2022;28-04-2022;28;0;2;4;0;0;BB;South Korea;Online TA;0;0;B;1;No Deposit;0;No Contract (Single);0;0;25.0
811;NF Hotel;1;11;17;20-04-2022;01-05-2022;1;1;1;1;0;0;HB;United States;Offline TA/TO;0;0;A;0;No Deposit;9;No Contract (Single);0;1;19.0
812;NF Hotel;1;17;18;20-04-2022;07-05-2022;7;1;0;2;0;0;HB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;0;19.0
813;NF Hotel;0;21;19;20-04-2022;11-05-2022;11;0;1;2;0;0;HB;United Kingdom;Online TA;0;0;A;1;No Deposit;0;No Contract (Group);0;0;20.0
814;NF Hotel;1;27;20;20-04-2022;17-05-2022;17;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;1;No Deposit;0;No Contract (Single);1;1;20.0
815;NF Hotel;1;31;20;20-04-2022;21-05-2022;21;1;0;1;0;0;BB;South Korea;Online TA;0;1;A;0;No Deposit;28;No Contract (Single);0;0;20.0
816;NF Hotel;0;32;20;20-04-2022;22-05-2022;22;1;1;1;0;0;BB;South Korea;Complementary;0;0;A;0;No Deposit;240;No Contract (Single);0;0;0.0
817;NF Hotel;1;14;18;21-04-2022;05-05-2022;5;0;1;1;0;0;HB;Germany;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
818;NF Hotel;0;18;19;21-04-2022;09-05-2022;9;0;1;2;0;0;FB;Other;Corporate;1;0;A;0;No Deposit;40;No Contract (Single);0;0;18.0
819;NF Hotel;1;21;19;21-04-2022;12-05-2022;12;0;1;1;0;0;BB;United States;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
820;NF Hotel;1;30;20;21-04-2022;21-05-2022;21;1;0;4;0;0;SC;Japan;Direct;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
821;NF Hotel;0;49;23;21-04-2022;09-06-2022;9;0;1;2;0;0;HB;Singapore;Complementary;0;0;A;0;Refundable;0;No Contract (Single);0;2;0.0
822;NF Hotel;0;0;16;22-04-2022;22-04-2022;22;0;1;2;0;0;BB;Malaysia;Online TA;0;0;A;0;No Deposit;9;Contract (Single);0;0;20.0
823;NF Hotel;0;0;16;22-04-2022;22-04-2022;22;0;1;3;0;0;BB;China;Online TA;0;0;B;2;No Deposit;240;No Contract (Single);0;0;25.0
824;NF Hotel;0;2;16;22-04-2022;24-04-2022;24;1;0;2;0;0;BB;Vietnam;Offline TA/TO;0;0;A;0;Non Refund;9;No Contract (Group);0;0;19.0
825;NF Hotel;0;17;19;22-04-2022;09-05-2022;9;0;1;2;0;0;BB;United States;Direct;1;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
826;NF Hotel;0;24;20;22-04-2022;16-05-2022;16;0;1;2;1;0;BB;United States;Online TA;0;0;B;2;No Deposit;9;No Contract (Single);0;0;25.0
827;NF Hotel;0;26;20;22-04-2022;18-05-2022;18;0;3;2;0;0;BB;Japan;Online TA;0;0;B;0;No Deposit;14;Contract (Single);1;1;25.0
828;NF Hotel;0;0;16;23-04-2022;23-04-2022;23;2;2;2;0;0;FB;Vietnam;Online TA;0;1;A;0;No Deposit;9;No Contract (Single);0;0;20.0
829;NF Hotel;1;5;17;23-04-2022;28-04-2022;28;1;2;2;0;0;FB;Malaysia;Groups;0;0;A;0;No Deposit;28;Group Contract;0;1;18.0
830;NF Hotel;0;12;18;23-04-2022;05-05-2022;5;1;2;1;0;0;BB;Vietnam;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;1;20.0
831;NF Hotel;0;34;21;23-04-2022;27-05-2022;27;2;3;2;0;0;BB;Australia;Direct;0;1;A;0;No Deposit;240;No Contract (Single);0;1;20.0
832;NF Hotel;0;42;22;23-04-2022;04-06-2022;4;1;0;3;0;0;BB;Thailand;Corporate;0;0;A;0;No Deposit;9;No Contract (Single);0;3;18.0
833;NF Hotel;0;0;16;24-04-2022;24-04-2022;24;1;0;2;0;0;BB;United States;Offline TA/TO;0;0;A;0;No Deposit;28;No Contract (Single);0;1;19.0
834;NF Hotel;0;5;17;24-04-2022;29-04-2022;29;2;1;1;0;0;BB;Malaysia;Groups;0;0;A;0;No Deposit;240;Group Contract;0;0;18.0
835;NF Hotel;0;13;18;24-04-2022;07-05-2022;7;2;2;1;0;1;SC;Vietnam;Offline TA/TO;1;0;A;0;No Deposit;14;No Contract (Group);1;0;19.0
836;NF Hotel;0;66;26;24-04-2022;29-06-2022;29;0;2;2;2;0;BB;China;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
837;NF Hotel;0;0;17;25-04-2022;25-04-2022;25;0;3;2;1;0;BB;Vietnam;Direct;0;0;B;1;No Deposit;14;No Contract (Single);0;1;25.0
838;NF Hotel;0;2;17;25-04-2022;27-04-2022;27;0;2;1;0;0;BB;China;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;0;19.0
839;NF Hotel;1;3;17;25-04-2022;28-04-2022;28;1;2;2;0;0;BB;Other;Groups;0;0;A;0;No Deposit;28;Group Contract;0;0;18.0
840;NF Hotel;0;13;18;25-04-2022;08-05-2022;8;1;1;2;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
841;NF Hotel;0;14;19;25-04-2022;09-05-2022;9;0;1;0;0;0;SC;China;Direct;0;0;B;2;Non Refund;14;Contract (Single);0;0;25.0
842;NF Hotel;0;4;17;26-04-2022;30-04-2022;30;2;0;2;1;0;SC;Japan;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
843;NF Hotel;0;10;18;26-04-2022;06-05-2022;6;1;1;4;0;0;HB;Cambodia;Online TA;0;0;B;1;Refundable;0;No Contract (Single);0;0;25.0
844;NF Hotel;0;2;17;27-04-2022;29-04-2022;29;1;1;3;0;0;BB;United States;Offline TA/TO;0;0;B;0;Non Refund;40;No Contract (Group);0;1;23.75
845;NF Hotel;0;15;19;27-04-2022;12-05-2022;12;0;2;1;0;0;HB;United States;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
846;NF Hotel;1;205;46;27-04-2022;18-11-2022;18;1;1;4;1;0;SC;Cambodia;Groups;1;0;B;0;No Deposit;0;Group Contract;1;0;22.5
847;NF Hotel;0;7;18;28-04-2022;05-05-2022;5;0;1;2;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
848;NF Hotel;0;9;18;28-04-2022;07-05-2022;7;1;0;1;0;0;BB;France;Online TA;0;0;A;1;No Deposit;14;No Contract (Group);0;0;20.0
849;NF Hotel;0;11;19;28-04-2022;09-05-2022;9;0;1;1;0;0;BB;China;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
850;NF Hotel;0;12;19;28-04-2022;10-05-2022;10;0;3;3;0;1;BB;United States;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;1;22.5
851;NF Hotel;0;18;20;28-04-2022;16-05-2022;16;0;1;1;0;0;SC;Cambodia;Corporate;0;0;A;0;No Deposit;240;No Contract (Single);0;1;18.0
852;NF Hotel;0;30;21;28-04-2022;28-05-2022;28;2;0;2;0;0;;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;9;No Contract (Single);0;1;19.0
853;NF Hotel;0;68;27;28-04-2022;05-07-2022;5;0;4;2;1;0;BB;Cambodia;Corporate;0;0;A;2;No Deposit;9;No Contract (Single);0;0;18.0
854;NF Hotel;0;9;18;29-04-2022;08-05-2022;8;1;0;2;0;0;SC;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;9;No Contract (Single);0;0;19.0
855;NF Hotel;0;45;24;29-04-2022;13-06-2022;13;0;2;2;0;0;BB;Australia;Online TA;1;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
856;NF Hotel;0;50;24;29-04-2022;18-06-2022;18;2;1;3;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
857;NF Hotel;0;0;17;30-04-2022;30-04-2022;30;2;0;1;0;0;BB;Vietnam;Online TA;0;0;A;0;Non Refund;40;No Contract (Group);0;2;20.0
858;NF Hotel;0;0;17;30-04-2022;30-04-2022;30;1;0;2;0;0;SC;Cambodia;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;3;18.0
859;NF Hotel;0;7;18;30-04-2022;07-05-2022;7;2;2;2;0;0;FB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
860;NF Hotel;0;11;19;30-04-2022;11-05-2022;11;0;1;1;0;0;BB;France;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
861;NF Hotel;1;11;19;30-04-2022;11-05-2022;11;0;2;4;1;0;SC;United States;Offline TA/TO;0;0;A;1;No Deposit;14;No Contract (Single);0;2;19.0
862;NF Hotel;0;21;20;30-04-2022;21-05-2022;21;2;1;4;1;0;BB;Germany;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;2;25.0
863;NF Hotel;1;24;21;30-04-2022;24-05-2022;24;0;2;1;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
864;NF Hotel;0;31;22;30-04-2022;31-05-2022;31;0;1;1;0;0;HB;South Korea;Corporate;0;0;B;0;No Deposit;240;No Contract (Single);0;3;22.5
865;NF Hotel;0;42;23;30-04-2022;11-06-2022;11;2;2;2;0;0;SC;Cambodia;Direct;0;0;A;0;No Deposit;14;No Contract (Group);0;1;20.0
866;NF Hotel;0;0;17;01-05-2022;01-05-2022;1;1;0;1;0;0;BB;Vietnam;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
867;NF Hotel;0;1;18;01-05-2022;02-05-2022;2;0;2;2;0;0;SC;Cambodia;Corporate;0;0;A;0;No Deposit;9;No Contract (Group);0;0;18.0
868;NF Hotel;0;6;18;01-05-2022;07-05-2022;7;2;0;2;0;0;BB;China;Groups;0;0;B;0;No Deposit;0;Group Contract;0;0;22.5
869;NF Hotel;1;13;19;01-05-2022;14-05-2022;14;2;2;2;0;0;BB;China;Online TA;0;0;A;0;Refundable;9;No Contract (Single);0;1;20.0
870;NF Hotel;0;15;20;01-05-2022;16-05-2022;16;0;3;1;0;0;BB;Vietnam;Corporate;0;0;B;0;No Deposit;0;No Contract (Group);0;0;22.5
871;NF Hotel;0;15;20;01-05-2022;16-05-2022;16;0;3;1;0;0;BB;Vietnam;Corporate;0;0;B;0;No Deposit;0;No Contract (Group);0;0;22.5
872;NF Hotel;1;22;21;01-05-2022;23-05-2022;23;0;4;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
873;NF Hotel;0;27;21;01-05-2022;28-05-2022;28;2;0;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;3;20.0
874;NF Hotel;1;39;23;01-05-2022;09-06-2022;9;0;2;1;0;0;BB;Cambodia;Corporate;0;0;A;0;No Deposit;9;No Contract (Single);0;0;18.0
875;NF Hotel;1;2;18;02-05-2022;04-05-2022;4;0;1;20;0;0;BB;France;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1;20.0
876;NF Hotel;1;12;19;02-05-2022;14-05-2022;14;2;0;3;0;0;SC;China;Corporate;0;0;B;0;Refundable;14;No Contract (Group);0;1;22.5
877;NF Hotel;0;1;18;03-05-2022;04-05-2022;4;2;3;2;0;0;BB;China;Direct;1;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
878;NF Hotel;0;3;18;03-05-2022;06-05-2022;6;1;1;2;0;0;BB;Cambodia;Direct;0;0;A;1;No Deposit;240;Contract (Single);0;0;20.0
879;NF Hotel;0;3;18;03-05-2022;06-05-2022;6;2;4;3;2;0;BB;China;Offline TA/TO;0;0;B;0;No Deposit;240;No Contract (Single);0;0;23.75
880;NF Hotel;0;9;19;03-05-2022;12-05-2022;12;0;2;2;0;0;SC;China;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
881;NF Hotel;0;2;18;04-05-2022;06-05-2022;6;1;1;1;0;0;BB;Other;Online TA;0;0;A;2;No Deposit;14;No Contract (Single);0;1;20.0
882;NF Hotel;0;3;18;04-05-2022;07-05-2022;7;2;5;2;0;0;SC;Other;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
883;NF Hotel;0;5;19;04-05-2022;09-05-2022;9;0;2;1;0;0;SC;Australia;Corporate;0;0;A;0;No Deposit;14;No Contract (Single);0;1;18.0
884;NF Hotel;0;5;19;04-05-2022;09-05-2022;9;0;2;1;0;0;SC;Australia;Corporate;0;0;A;0;No Deposit;14;No Contract (Single);0;1;18.0
885;NF Hotel;0;27;22;04-05-2022;31-05-2022;31;0;4;1;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
886;NF Hotel;0;30;22;04-05-2022;03-06-2022;3;1;1;2;0;0;BB;United Kingdom;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
887;NF Hotel;0;15;20;05-05-2022;20-05-2022;20;2;5;4;0;0;BB;Cambodia;Online TA;1;0;B;2;No Deposit;0;No Contract (Single);0;0;25.0
888;NF Hotel;0;15;20;05-05-2022;20-05-2022;20;2;5;4;0;0;BB;Cambodia;Online TA;1;0;B;2;No Deposit;0;No Contract (Single);0;0;25.0
889;NF Hotel;0;54;26;05-05-2022;28-06-2022;28;0;4;1;0;0;SC;Australia;Groups;0;0;A;0;No Deposit;40;Group Contract;0;2;18.0
890;NF Hotel;0;16;20;06-05-2022;22-05-2022;22;1;1;2;1;0;SC;Vietnam;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;0;25.0
891;NF Hotel;1;18;21;06-05-2022;24-05-2022;24;0;1;2;0;0;BB;Japan;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
892;NF Hotel;0;57;26;06-05-2022;02-07-2022;2;2;1;2;0;0;BB;United Kingdom;Corporate;0;0;B;0;No Deposit;14;No Contract (Single);0;1;22.5
893;NF Hotel;0;3;19;07-05-2022;10-05-2022;10;0;2;2;0;0;BB;China;Online TA;0;1;A;0;No Deposit;9;No Contract (Single);0;1;20.0
894;NF Hotel;0;19;21;07-05-2022;26-05-2022;26;0;1;2;0;0;BB;China;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
895;NF Hotel;0;23;22;07-05-2022;30-05-2022;30;0;2;2;0;0;BB;China;Groups;1;0;A;0;No Deposit;0;Group Contract;0;0;18.0
896;NF Hotel;0;6;19;08-05-2022;14-05-2022;14;2;1;1;0;0;BB;United Kingdom;Offline TA/TO;0;1;B;0;No Deposit;40;No Contract (Group);0;0;23.75
897;NF Hotel;0;12;20;08-05-2022;20-05-2022;20;0;1;2;0;0;SC;United States;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
898;NF Hotel;1;16;21;08-05-2022;24-05-2022;24;0;1;2;0;0;HB;France;Groups;0;0;A;0;No Deposit;40;Group Contract;0;0;18.0
899;NF Hotel;0;22;22;08-05-2022;30-05-2022;30;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
900;NF Hotel;0;30;23;08-05-2022;07-06-2022;7;0;2;1;0;0;BB;China;Online TA;1;0;A;0;No Deposit;0;No Contract (Group);0;0;20.0
901;NF Hotel;0;4;19;09-05-2022;13-05-2022;13;0;1;1;0;0;SC;Australia;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;2;20.0
902;NF Hotel;0;12;20;09-05-2022;21-05-2022;21;4;6;2;0;0;SC;China;Online TA;0;0;A;0;No Deposit;40;Contract (Single);0;0;20.0
903;NF Hotel;0;19;21;09-05-2022;28-05-2022;28;2;0;2;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
904;NF Hotel;1;32;23;09-05-2022;10-06-2022;10;1;1;1;0;0;BB;South Korea;Online TA;0;0;A;0;Non Refund;240;No Contract (Group);0;1;20.0
905;NF Hotel;0;45;25;09-05-2022;23-06-2022;23;1;2;3;1;0;BB;Vietnam;Corporate;0;0;B;0;No Deposit;28;No Contract (Single);0;0;22.5
906;NF Hotel;0;47;25;09-05-2022;25-06-2022;25;1;0;2;1;0;BB;China;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
907;NF Hotel;0;63;28;09-05-2022;11-07-2022;11;0;1;1;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;0;No Contract (Group);0;0;20.0
908;NF Hotel;0;105;34;09-05-2022;22-08-2022;22;0;1;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
909;NF Hotel;0;14;21;10-05-2022;24-05-2022;24;0;2;1;0;0;BB;Germany;Direct;0;0;A;0;No Deposit;9;No Contract (Group);1;1;20.0
910;NF Hotel;0;37;24;10-05-2022;16-06-2022;16;0;1;2;0;0;BB;France;Direct;0;0;A;0;Refundable;28;No Contract (Group);0;0;20.0
911;NF Hotel;1;10;20;11-05-2022;21-05-2022;21;1;0;2;0;0;BB;China;Online TA;0;0;A;0;Refundable;14;No Contract (Group);0;0;20.0
912;NF Hotel;0;11;20;11-05-2022;22-05-2022;22;1;2;2;0;0;BB;Cambodia;Online TA;0;0;B;1;No Deposit;240;No Contract (Single);0;0;25.0
913;NF Hotel;0;17;21;11-05-2022;28-05-2022;28;2;1;4;0;0;BB;Other;Offline TA/TO;0;0;B;0;No Deposit;28;No Contract (Single);0;0;23.75
914;NF Hotel;0;23;22;11-05-2022;03-06-2022;3;2;2;2;1;0;BB;Australia;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
915;NF Hotel;1;25;22;11-05-2022;05-06-2022;5;1;0;1;0;0;SC;South Korea;Online TA;1;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
916;NF Hotel;0;43;25;11-05-2022;23-06-2022;23;0;1;1;0;0;BB;United States;Corporate;0;0;A;0;No Deposit;0;No Contract (Group);0;2;18.0
917;NF Hotel;0;78;30;11-05-2022;28-07-2022;28;0;2;3;0;0;SC;Malaysia;Offline TA/TO;0;1;B;1;No Deposit;14;No Contract (Single);0;2;23.75
918;NF Hotel;1;6;20;12-05-2022;18-05-2022;18;0;2;2;0;0;HB;Thailand;Direct;0;0;B;2;No Deposit;40;No Contract (Group);0;0;25.0
919;NF Hotel;0;107;34;12-05-2022;27-08-2022;27;1;0;2;1;0;BB;Other;Groups;0;0;B;0;No Deposit;9;Group Contract;0;0;22.5
920;NF Hotel;1;1;19;13-05-2022;14-05-2022;14;2;3;3;0;0;BB;China;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
921;NF Hotel;1;1;19;13-05-2022;14-05-2022;14;1;0;2;1;0;BB;Japan;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
922;NF Hotel;0;3;20;13-05-2022;16-05-2022;16;0;2;1;0;0;BB;Japan;Offline TA/TO;0;0;B;0;No Deposit;40;No Contract (Single);0;1;23.75
923;NF Hotel;0;24;23;13-05-2022;06-06-2022;6;0;1;1;0;0;BB;Australia;Online TA;0;0;B;0;Non Refund;0;No Contract (Group);1;0;25.0
924;NF Hotel;0;29;23;13-05-2022;11-06-2022;11;2;3;2;0;0;BB;Thailand;Online TA;0;0;B;1;No Deposit;28;No Contract (Single);0;0;25.0
925;NF Hotel;0;29;23;13-05-2022;11-06-2022;11;2;2;2;0;0;BB;Australia;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
926;NF Hotel;0;1;19;14-05-2022;15-05-2022;15;1;2;3;0;0;SC;South Korea;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
927;NF Hotel;1;3;20;14-05-2022;17-05-2022;17;0;2;3;0;0;BB;Vietnam;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;0;25.0
928;NF Hotel;1;7;20;14-05-2022;21-05-2022;21;2;1;4;0;0;HB;Cambodia;Online TA;0;0;B;2;No Deposit;0;No Contract (Single);0;0;25.0
929;NF Hotel;0;12;21;14-05-2022;26-05-2022;26;1;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;28;No Contract (Group);0;1;20.0
930;NF Hotel;0;13;21;14-05-2022;27-05-2022;27;2;3;2;0;1;FB;Cambodia;Direct;0;1;A;0;No Deposit;0;No Contract (Single);0;0;20.0
931;NF Hotel;0;14;21;14-05-2022;28-05-2022;28;2;1;2;0;0;BB;United Kingdom;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
932;NF Hotel;0;49;26;14-05-2022;02-07-2022;2;2;4;2;1;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
933;NF Hotel;0;52;27;14-05-2022;05-07-2022;5;0;1;0;0;0;BB;United States;Online TA;0;0;A;1;No Deposit;14;No Contract (Single);0;0;20.0
934;NF Hotel;0;6;20;15-05-2022;21-05-2022;21;2;0;2;2;0;BB;Malaysia;Complementary;0;0;B;0;No Deposit;14;No Contract (Single);0;0;0.0
935;NF Hotel;0;7;20;15-05-2022;22-05-2022;22;1;0;2;0;1;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;Contract (Single);0;0;20.0
936;NF Hotel;1;13;21;15-05-2022;28-05-2022;28;1;0;1;0;0;BB;France;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
937;NF Hotel;0;14;21;15-05-2022;29-05-2022;29;1;2;1;0;0;BB;Vietnam;Online TA;1;0;A;0;No Deposit;0;No Contract (Group);0;2;20.0
938;NF Hotel;0;19;22;15-05-2022;03-06-2022;3;0;1;4;0;0;BB;China;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;2;20.0
939;NF Hotel;0;35;24;15-05-2022;19-06-2022;19;1;1;2;0;0;BB;United States;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Group);0;1;19.0
940;NF Hotel;0;3;20;16-05-2022;19-05-2022;19;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;Refundable;40;No Contract (Single);0;0;20.0
941;NF Hotel;0;8;21;16-05-2022;24-05-2022;24;0;1;2;1;0;SC;China;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;1;20.0
942;NF Hotel;0;13;21;16-05-2022;29-05-2022;29;1;0;4;0;0;HB;United Kingdom;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;3;25.0
943;NF Hotel;0;27;23;16-05-2022;12-06-2022;12;1;0;2;1;0;HB;Cambodia;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;1;25.0
944;NF Hotel;1;6;21;17-05-2022;23-05-2022;23;0;2;2;0;0;BB;Japan;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
945;NF Hotel;0;8;21;17-05-2022;25-05-2022;25;0;3;2;0;0;BB;Cambodia;Corporate;0;0;A;0;No Deposit;40;No Contract (Single);0;1;18.0
946;NF Hotel;0;8;21;17-05-2022;25-05-2022;25;2;5;4;0;0;SC;China;Direct;0;0;B;0;No Deposit;40;No Contract (Single);0;1;25.0
947;NF Hotel;0;9;21;17-05-2022;26-05-2022;26;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Group);0;3;20.0
948;NF Hotel;0;25;23;17-05-2022;11-06-2022;11;1;0;1;0;0;SC;Malaysia;Direct;0;1;A;0;No Deposit;40;No Contract (Single);0;1;20.0
949;NF Hotel;0;45;26;18-05-2022;02-07-2022;2;1;0;2;1;0;BB;Other;Online TA;0;0;B;0;No Deposit;40;No Contract (Group);0;0;25.0
950;NF Hotel;1;5;21;19-05-2022;24-05-2022;24;0;1;2;0;0;SC;Malaysia;Direct;1;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
951;NF Hotel;0;6;21;19-05-2022;25-05-2022;25;0;2;4;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
